date,time,tweet,clase
2024-04-30,7:43:09,Las cifras de margen de intereses que está publicando la banca española el último año y aun este 1T son tremendas gracias a la brutal subida del euribor estos dos años. Ha sido el maná caído del cielo para los bancos. Hoy turno para Caixabank y BancoSantander #ibex35 #euribor…,0
2024-02-05,10:56:28,"Si yo sigo en pie con el cansancio que traigo, es puramente gracias al poder del nu metal ",0
2024-04-30,13:17:47,Hola  y dueño de los concursos de trompo y yoyo. Ya que suene el nu metal. Eso marcó mi infancia. Que suene Nookie de Limp Bizkit. Saludos muchachos con alma de niño.#Korniño,0
2024-04-27,1:35:52,Gracias  gracias Titanes no saben cuantas fibras movieron en mi con ese capitulo #3 escuchar a Julian Rodriguez y recordar que fue de mis primeros entrenadores y compañero de siempre me da una felicidad infinita Se merecen lo que estan viviendo.,0
2024-02-05,13:23:28,"#DraComoXuxaLoHago Buenos días, buen jueves una consuta,  el agua de Jamaica o mejor dijo la flor de jamaica es tan verídica para tomar saludos ",0
2024-01-05,4:26:11,"Nu maaaa que cambio laboral tan cañón, gracias Dios por acercarme a las personas correctas",0
2024-04-30,7:41:33,alguien que me pase plata por mercado pago y yo le doy las gracias,0
2024-04-05,13:44:18,#elgiroporcaracol.Saludos desde Chinacota Norte de Santander..un ciclista puede llevar celular?,0
2024-04-05,18:44:51,gracias bbva ahora voy gastarme los 20k de la tdc,0
2024-04-27,18:32:43,#benditachampions por que no jugó mayra ramirez? Saludos desde Cali,0
2024-04-26,17:50:00,"Pinché   me tienes hasta la madre, gracias a ti el regalo de mi novio no va a llegar a tiempo para su cumple ",0
2024-04-29,16:38:12,"#BanregioEnLosMedios | Banregio y Hey Banco brindan experiencias diferentes a sus clientes gracias a la digitalización e Inteligencia Artificial (IA).

Conoce más a detalle en la entrevista que sostuvo Manuel Rivero Zambrano, director general de Regional y CEO de Hey Banco con…",2
2024-04-28,19:17:22,"Aprox a cuánto estáis dando el interés de la hipoteca a tipo fijo? Sólo seguro de hogar ('el obligatorio'), no vida ni alarmas, gracias           ",1
2024-04-26,20:32:49,Te amo mercado pago gracias por tu cupón de 400 pe me salvaste el bajón de viernes,2
2024-04-27,23:48:41,"Y pasó lo que se sabía que iba a pasar mi casero de carne, pollo y la de especias NO aceptaron el pago por YAPE @BCPComunicapor miedo al cobro que le hacen para llenarse extra los bolsillos  FELIZMENTE atracaron su plinazo gracias ",0
2024-04-29,6:44:16,"BBVA aumenta un 19% su beneficio atribuido en el primer trimestre gracias a México y España (Reuters)

Los reguladores antimonopolio de la UE advierten de que el acuerdo entre IAG y Air Europa puede reducir la competencia (Reuters)",2
2024-01-05,14:10:23,"Que pedo con el reloj biológico  
Yo despierta desde las 7 y o tengo que ir a trabajar, pero me doy cuenta que muchas amistades andan en la mismas ya interactuando en redes Saludos mi generación 90’s con vida adulta y ansiedad social ",0
2024-04-27,17:44:53,Triste por que me re mil estafaron nuevamente  gracias Mercado pago,0
2024-01-05,19:47:10,"Dizq “ no es que no hable contigo, es que no hablo con nadie” JAJAJAA NO PUES GRACIAS HPTA!!! ",0
2024-02-05,4:24:54,"Le iba a hablar a mi boletero de confianza para que me consiguiera dos entradas al BBVA.

Doy gracias al universo que se me atravesaron unos textos para revisar.#Rayados #ConcaChampions",0
2024-04-28,13:22:38,"Un saludo desde Pamplona, Norte de Santander, la ciudad educadora de Colombia, tierra de Agueda Gallardo y Oriol Rangel #ElMundoRuedaXSeñal gracias por alegrarnos este frío domingo con la bicicleta ",0
2024-04-26,14:47:47,"Oigan no es por nada pero yo que trabajo en la industria de la tecnología me sorprendió para bien la sucursal y la experiencia de abrir una cuenta de  buena atención, rápida y la app completa FUNCIONAL y mejor que muchas bien ahí tío  adios Banamex ",2
2024-04-30,21:43:40,"Me duele mucho tener que haber dejado BBVA :,( pero no tuve otra opción, gracias banco, nos veremos de nuevo algún día",2
2024-04-30,21:46:30,"Pregunta: 
¿Alguien que haya renovado el abono y pago con la tarjeta del BBVA, me puede sacar una duda? Gracias",2
2024-04-30,14:05:06,"#PrenZaFutbol Solo dire que desde lo mas alto veo a los demás equipos, saludos cabroz    ",0
2024-02-05,22:44:10,gracias a mercado pago me pude pagar Spotify premium por primera vez jsjfjshf la tienen adentro publicidades de 30 segundos,0
2024-04-27,13:58:18,Gracias a vos tengo el ego altísimo .,0
2024-04-30,15:54:59,Ya me endeude con mercado pago gracias nena y winona,0
2024-03-05,7:03:46,Lo mejor de la hora de los jueves es como termina mi mercado pago. Muchas gracias! Hasta mañana,2
2024-01-05,20:04:07,"El nivel de bipolaridad que estoy presentando gracias a este contexto es HERMOSO, paso de fangirl de Nu a modo gordo mortero, pero siempre aesthetic y en rosado  jajajaja",2
2024-04-05,0:44:20,Gracias dios por todas estas cosas buenas q vienen pasando,0
2024-04-30,8:54:09,"El Banco Santander ganó 2.852 millones de euros en el primer trimestre de 2024, un 11 % más que el año anterior, gracias al fuerte crecimiento de los ingresos y al control de los costes, que compensaron el incremento previsto de las provisiones.#Noticia.",0
2024-02-05,11:54:02,Tengo 4 entradas que compré por error para el concierto de  en Santander. Yo lo veré en otra ciudad. Si hay alguien interesado que me contacte por DM. Las dejo a buen precio. Gracias,0
2024-04-27,12:46:44,Saludos desde rionegro Santander .  Disfrutando el ciclismo #ElMundoRuedaXSeñal,0
2024-04-30,14:47:48,gracias a la chica pesada q había en mi facultad el año pasado en un stand de santander q me hizo crearme una tarjeta de santander gratis bless ur life,0
2024-04-27,22:37:33,"He recibido un montón de mensajes de personas que quieren trabajar como testigos. He recibido la información, la estoy organizando y los estará contactando el coordinador electoral de cada zona. Gracias ",0
2024-04-05,1:33:29,"me acabo de dar cuenta,gracias a un tik tok q el logo de mercado pago es igual al de mercado libre",0
2024-02-05,12:31:53,"Un dato para   
Cuando querés usar la tarjeta física de Personal Pay como tarjeta de débito en posnet de mercado pago, la toma como tarjeta de crédito y te la rechazan.Saludos 
cc #YAQPA",2
2024-04-26,10:05:48,"#DespiertaConCHV Hola Karina y Pato ya queda menos Son 37 horas y media para ver y escuchar a Álvaro, Titae, Pancho , y Angel son un  calcitinero  y esperando el show saludos y buen fin de semana",0
2024-04-05,2:24:31,Gracias bbva por cobrarme 60 dolares de tipo de cambio,2
2024-04-29,21:30:56,#SAQUELARGOWIN Soy Hincha del Famoso Embajador y quiero felicitar al Bucaramanga por su excelente campaña. Para mi la final Será Millos Vs Tolima. Psdt: ¿Céspedes se escondió? Se lo comió la tierra? Conveniente..  Saludos desde Floridablanca Santander.,0
2024-04-29,15:29:57,"Iba a coger una entrada en la Gradona para un amigo que vive fuera, pero como curro por las mañanas y solo se podían coger en taquillas, pues voy ahora y agotadas. ""Gracias"" por capar el online en la gradona . 
Enhorabuena a los que vivís en Santander y no curráis.",0
2024-04-30,10:21:05,#DespiertaConCHV Hola Karina y Pato soy como el Humbertito y soy un balazo para las Lluvias. Pero cuál es la lluvia Ordinaria? Saludos y mañana es feriado,0
2024-04-29,8:01:14,"BBVA anunció el lunes que su beneficio atribuido del primer trimestre aumentó un 19% respecto al mismo periodo del año anterior, gracias a un sólido comportamiento en México y España.",0
2024-04-30,6:46:20,"Banco Santander aumenta el beneficio un 11% en el primer trimestre por la solidez de su filial minorista europea (Reuters)

Caixabank eleva un 17,5% el beneficio gracias a los mayores ingresos por créditos y a la filial de seguros (Reuters)",0
2024-04-27,19:31:04,Tqm Santander y American Express gracias por ser mi aliados,2
2024-01-05,11:27:22,"Elige pastilla azul o pastilla roja. La azul, te toca fusión BBVA y Sabadell. La roja, te quieres ir de puente y llevas más de 2 horas de atasco para 120 km. Todo bien, gracias",0
2024-04-30,23:18:13,Hoy compré 3 donas en el Dunkin por $100  Gracias mercado pago tqm,0
2024-02-05,8:10:36,"BBVA presenta una oferta de 12.000 millones de euros por Sabadell (Reuters)

Sabadell muestra reticencias a una fusión con BBVA sólo en acciones (El Economista)

Aena duplica su beneficio trimestral gracias a un tráfico de pasajeros récord (Reuters)",0
2024-02-05,6:53:13,"Y saben que es lo mas triste de lo que paso hoy? Que ya nadie le tiene respeto a nuestra casa el BBVA, todos vienen y nos bailan a placer gracias a esta bola de jugadores sin huevos",0
2024-01-05,4:16:35,"HACE UNA BANDA QUE NO ME DECIAN ""Q LINDA, QUE ESTO QUE LO OTRO"" JAJAA EL AUTOESTIMA AL 1000 SEÑORES! Gracias por recalcar que soy hermosa ah  desde el sábado que ando vibrando bonito y siendo reconocida
(Igual yo misma me halago pero esta bueno que los pibes te lo digan xd",0
2024-02-05,14:35:02,Hola  transferido mi pequeño aporte de  $7000 a la cuenta del Santander. Gracias por cuidar a los Canichones!,0
2024-04-29,10:27:49,"Queridos ciudadanos, después de borrar pruebas durante 5 días, he decidido quedarme. Saludos cordiales.",0
2024-04-05,8:41:13,"Se que ya es tarde pero no quera el editor de  hacer un edit así chingon que diga nos estoy me fui a la final de la kings league Santander 

o algo si? por su atención gracias",0
2024-04-29,6:35:51,"El BBVA  obtuvo un beneficio neto atribuido de 2.200 millones de euros entre enero y marzo, un 19 % más que un año antes, gracias al incremento de la actividad y de los ingresos recurrentes, que aumentaron un 19 % interanual, ha informado este lunes la entidad a la CNMV.#Noticia",0
2024-04-05,2:00:32,"Encima que el BBVA no me pago,me mando debito nuevo, bueno.gracias.",2
2024-01-05,4:43:06,"Gracias al ave, perdí mi parlay y mi cita en el BBVA con mi ex ",0
2024-02-05,14:02:57,"dmd listisimo con los links d pre venta pero para verificar la cuenta de nu es spotify bien gracias, como los odioo",0
2024-03-05,13:45:08,"Tal día como hoy, yo con diez meses de edad, y mamá con dos meses de embarazo, te fuiste para siempre, padre amado.
Decidí estudiar Psicología para superar muchas cosas que me pasaron, pq no te tenía a mi lado.Gracias a eso, hoy, ¡soy buena terapeuta!
qdep Feliz Antonio Vargas",0
2024-04-29,16:26:55,Gracias a dios mi cuñado tiene AMEX de Santander  mañana sale esa pre venta,2
2024-03-05,8:03:27,"Hola , vivo en Santander y tras recorrerme todos sus establecimientos de la ciudad, me ha sido imposible encontrar sus nuevos helados de Coco, mango y chocolate blanco y el de Peanut butter cups. ¿Tienen pensado traerlos o hay que emigrar para conseguirlos? Gracias",0
2024-04-26,12:53:48,"¿Quieres disfrutar desde el estudio de los 40 del programa  Coca Cola? Gracias a #SantanderSMusic, sorteamos 4 INVITACIONES para VIVIR EN DIRECTO la emisión del programa del 18/05  Participa hasta el 15/05

¡La emoción de la radio, DESDE DENTRO!",0
2024-04-28,1:52:16,"Gracias dios por Helluva Boss, pero que dolor más mrd ver el TRAILRR MO QUIERO VER MADA AHORA",0
2024-04-28,23:35:25,"Dizque el sucesor de Gustavo Petro podría ser Camilo Romero… jajajaja no, gracias… siiiiigan viendoo !! ",0
2024-04-30,2:32:45,#ÚLTIMAJugada vamos millos si se puede saludos desde ocaña norte de santander ...cuando vienen por aca excelente programa,0
2024-04-27,16:02:41,me volví una experta en binance gracias a,2
2024-04-29,9:25:49,"y por raro que parezca estaré siempre eternamente agradecida a esta carrera por darme esa segunda oportunidad que necesitaba, no sé que sería de mí sin ella. gracias",0
2024-04-29,16:04:22,gracias YouTube premium y blokada han mantenido mi gramo de sanidad casi intacta en este periodo de campaña,0
2024-04-30,14:13:56,"y cada 30 de abril, vuelvo a ver los videos del partido contra Audax y vuelvo a emocionarme. 

Que locura...8 años y sigue siendo un momento irrepetible. Gracias a la vida, por ser Cruzado",0
2024-04-30,0:34:03,"Jajajajajajaajajajaja, le dije a mi papá que me buscara en Google el número de la lotería del viernes y:

- ""señorita, lotería de Santander 26 de abril, por favor, gracias""

Jajajajajaja, lo amo. ",0
2024-04-30,8:15:43,"¡Este año  marca el ritmo de las fiestas de Madrid! La música que nos une te espera el 14/05 en la Plaza Mayor, ¡llega VIVE DIAL SAN IDIDRO! Gracias a #SantanderSMusic, 20 personas podrán disfrutarlo en una ubicación privilegiada Participa hasta el 09/05",0
2024-02-05,14:57:42,Desde el 18 de Abril estoy esperando un reembolso de   y hasta ahora no tengo respuesta.,1
2024-04-23,21:07:00,No estoy teniendo la ayuda que necesito por  muy mal. Pensé que eran diferentes.,1
2024-04-22,15:47:23,Ayuda   no funciona mi app,1
2024-11-04,1:56:07,"# sin ningún tipo de explicación de los motivos, mi app me marca que mi usuario ""ha sido bloqueado temporalmente"".
Alguien me explica? Ayuda",1
2024-07-04,1:31:54,"Me hice una transferencia de Hey Banco a BBVA por 210 y no me llegó, esto después transferí 10 y esa si llegó.
Necesito ayuda ",1
2024-01-04,2:09:31,Hola  estoy intentando pagar mi tarjeta de crédito y no he podido. La app está caída? Me dice que hay error en as intento pagar. Ayuda!!! Porfis,1
2024-03-27,3:07:43,"Hola! Mi app de  no funciona y no me deja pagar la tarjeta, he intentado todo lo q plantea la ayuda y es q no le sale el botón pagar. Le puede ayudar algún humano?",1
2024-04-03,15:57:48,"Si piensan abrir una cuenta digital con  descártenla, ademas de que desaparecen pesos, su app falla con cada actualización y el soporte esta dlv … si ya tienen cuenta saquen su lana de ahí y cierrenla",2
2024-02-25,0:04:04,"Con la llegada de la cuenta de ahorros de  y sus cajitas para ahorrar a un 13% e/a.

Movió el mercado lo cual hizo que  aumentará también su rentabilidad del 10% al 13% e/a.

¿Quien puede verse bastante afectado? 

Sin duda  que vive gracias a ",2
2024-02-22,6:39:46,"Hola !
Hace semanas realicé un pedido en la #heyshop y no me han llegado mis artículos Ayuda x favor!",1
2024-09-02,15:06:16,"Me da risa como  a pesar de bloquearte cuenta sin aviso ni nada, y sin nadie que te de una respuesta, te siguen mandando publicidad!
¡No usen ese banco si se quieren evitar dolores de cabeza!",2
2024-01-20,2:07:44,"Hola  que puedo hacer para que me respeten un porcentaje en mi inversión, que al liquidarlo me dieron otro porcentaje de tasa que no era?, tengo como comprobarlo,  ayuda!",1
2024-01-18,23:24:16,1 semana y  no ha querido darme respuesta del dinero que se robaron de mi cuenta y se hacen weyes con el reporte y la respuestaAlguien saben como levantar reporte o denuncia en  ?,1
2024-10-01,15:13:34,"Que banco de mierda es ITAÚ, Dios de mi vida, cada vez que mi mamá me pide ayuda para hacer una compra por su TC de ese banco yo sufro. 

Nada como Nubank, la verdad.",2
2023-12-29,17:04:26,Sin duda alguna de las mejores TC es la de NuBank.,2
2023-12-17,14:07:23,"Señores  sus respuesta a los pagos PSE no aplicados, no pueden ser por la alta demanda, sus sistemas deben estar preparados para esta época o me equivoco  ?",2
2023-12-15,1:59:02,Y también la Banca Web de  nada que funciona... Huele muy mal su falla... ¿Mi saldo está seguro igual que #BancoAztecaEnQuiebra?,1
2023-12-12,22:06:53,"hola,  no he podido sacar una inversión, llevo 3 intentosque me cancelan, desde hace 2 semanas intento sacar mi dinero ¿QUÉ ESTA PASANDO? Encima en la app no carga para pedir ayuda.",1
2023-05-12,15:56:41,La mejor TC de Colombia son duda alguna  por eso #SoyNu y #ElFuturoEsMorado,1
2023-11-26,0:48:10,No me salen los estados de cuenta de años anteriores. Donde los puedo conseguir?  Ayuda!,1
2023-11-25,17:37:51,Buenos días tio  tengo una duda sobre los cambios nuevos en especifico el punto 4 ¿Esa nueva membresía será única o se adiciona a las membresías existentes?. Saludos.,1
2023-11-14,15:45:25,En el extracto de la tarjeta de  no dice en año en el que se realizó la compra… envié un reclamo y no me dan respuesta. Espero que por este medio me den más información.,1
2023-02-11,15:12:45,"Ayuda , pagué mi tdc  desde el apartado tarjetas y mi pago desde ayer no se refleja!!!",1
2023-10-25,17:09:04,"Hola tio  una duda para los que aun no compramos la membresía, ¿Que beneficios ""Base"" se mantienen?. y si van a ir agregando mas beneficios a las membresias.",2
